rating,genre,theater_date,dvd_date,runtime
R,Suspense,"Jun 13, 2014","Sep 23, 2014",103 minutes
R,Science Fiction,"Jun 13, 2014","Sep 23, 2014",103 minutes
R,Fantasy,"Jun 13, 2014","Sep 23, 2014",103 minutes
R,Western,"Jun 13, 2014","Sep 23, 2014",103 minutes
NR,Drama,"Sep 25, 2004","Mar 29, 2005",120 minutes
NR,Television,"Sep 25, 2004","Mar 29, 2005",120 minutes
R,Comedy,"Aug 27, 1993","Mar 24, 2009",100 minutes
R,Drama,"Aug 27, 1993","Mar 24, 2009",100 minutes
R,Special Interest,"Aug 27, 1993","Mar 24, 2009",100 minutes
PG,Art House,"Sep 15, 1972","Dec 19, 2000",101 minutes
PG,International,"Sep 15, 1972","Dec 19, 2000",101 minutes
PG,Comedy,"Sep 15, 1972","Dec 19, 2000",101 minutes
PG,Drama,"Sep 15, 1972","Dec 19, 2000",101 minutes
PG,Science Fiction,"Sep 15, 1972","Dec 19, 2000",101 minutes
PG,Fantasy,"Sep 15, 1972","Dec 19, 2000",101 minutes
PG,Special Interest,"Sep 15, 1972","Dec 19, 2000",101 minutes
R,Drama,"Oct 21, 2016","Feb 7, 2017",126 minutes
PG-13,Comedy,"Sep 16, 2011","Jan 3, 2012",89 minutes
PG,Comedy,"Dec 25, 1981","Feb 22, 2005",91 minutes
G,Animation,"Feb 11, 2005","May 24, 2005",67 minutes
G,Kids,"Feb 11, 2005","May 24, 2005",67 minutes
G,Family,"Feb 11, 2005","May 24, 2005",67 minutes
NR,Classics,"Aug 9, 1944","May 10, 2011",101 minutes
NR,Comedy,"Aug 9, 1944","May 10, 2011",101 minutes
NR,Drama,"Aug 9, 1944","May 10, 2011",101 minutes
PG-13,Drama,"Jan 14, 2005","Jun 21, 2005",136 minutes
PG,Comedy,"Jan 1, 1987","May 21, 2002",114 minutes
PG,Romance,"Jan 1, 1987","May 21, 2002",114 minutes
PG-13,Action,"May 26, 2000","Oct 10, 2000",110 minutes
PG-13,Adventure,"May 26, 2000","Oct 10, 2000",110 minutes
PG-13,Comedy,"May 26, 2000","Oct 10, 2000",110 minutes
PG-13,Western,"May 26, 2000","Oct 10, 2000",110 minutes
PG-13,Art House,"Oct 1, 1997","Jul 4, 2000",100 minutes
PG-13,International,"Oct 1, 1997","Jul 4, 2000",100 minutes
PG-13,Comedy,"Oct 1, 1997","Jul 4, 2000",100 minutes
PG-13,Drama,"Oct 1, 1997","Jul 4, 2000",100 minutes
PG-13,Action,"May 7, 2009","Nov 17, 2009",127 minutes
PG-13,Adventure,"May 7, 2009","Nov 17, 2009",127 minutes
PG-13,Drama,"May 7, 2009","Nov 17, 2009",127 minutes
PG-13,Science Fiction,"May 7, 2009","Nov 17, 2009",127 minutes
PG-13,Fantasy,"May 7, 2009","Nov 17, 2009",127 minutes
R,Drama,"Oct 21, 2005","Mar 28, 2006",99 minutes
R,Mystery,"Oct 21, 2005","Mar 28, 2006",99 minutes
R,Suspense,"Oct 21, 2005","Mar 28, 2006",99 minutes
R,Science Fiction,"Oct 21, 2005","Mar 28, 2006",99 minutes
R,Fantasy,"Oct 21, 2005","Mar 28, 2006",99 minutes
NR,Documentary,"Aug 28, 2009","Sep 7, 2010",84 minutes
NR,Special Interest,"Aug 28, 2009","Sep 7, 2010",84 minutes
NR,Television,"Aug 28, 2009","Sep 7, 2010",84 minutes
R,Comedy,"Feb 3, 1995","Nov 6, 2001",115 minutes
R,Drama,"Feb 3, 1995","Nov 6, 2001",115 minutes
PG-13,Comedy,"May 14, 2004","Oct 12, 2004",86 minutes
PG-13,Romance,"May 14, 2004","Oct 12, 2004",86 minutes
R,Mystery,"Oct 19, 2018","Dec 18, 2018",90 minutes
R,Suspense,"Oct 19, 2018","Dec 18, 2018",90 minutes
PG-13,Comedy,"Apr 20, 2012","Aug 28, 2012",103 minutes
PG-13,Drama,"Apr 20, 2012","Aug 28, 2012",103 minutes
R,Comedy,"Nov 2, 2012","Apr 30, 2013",91 minutes
R,Horror,"May 20, 2005","Oct 25, 2005",111 minutes
NR,Classics,"Feb 10, 1950","Feb 6, 2007",115 minutes
NR,Drama,"Feb 10, 1950","Feb 6, 2007",115 minutes
NR,Romance,"Feb 10, 1950","Feb 6, 2007",115 minutes
R,Comedy,"Sep 10, 1996","Feb 10, 1998",105 minutes
R,Drama,"Sep 10, 1996","Feb 10, 1998",105 minutes
NR,Classics,"Nov 20, 1947","Sep 27, 2005",89 minutes
NR,Drama,"Nov 20, 1947","Sep 27, 2005",89 minutes
NR,Mystery,"Nov 20, 1947","Sep 27, 2005",89 minutes
NR,Suspense,"Nov 20, 1947","Sep 27, 2005",89 minutes
PG-13,Action,"Dec 20, 1985","Mar 27, 2001",109 minutes
PG-13,Adventure,"Dec 20, 1985","Mar 27, 2001",109 minutes
PG-13,Drama,"Dec 20, 1985","Mar 27, 2001",109 minutes
PG-13,Horror,"Dec 20, 1985","Mar 27, 2001",109 minutes
PG-13,Science Fiction,"Dec 20, 1985","Mar 27, 2001",109 minutes
PG-13,Fantasy,"Dec 20, 1985","Mar 27, 2001",109 minutes
PG,Comedy,"Dec 8, 2006","Aug 7, 2007",89 minutes
PG,Kids,"Dec 8, 2006","Aug 7, 2007",89 minutes
PG,Family,"Dec 8, 2006","Aug 7, 2007",89 minutes
PG-13,Comedy,"Apr 12, 1991","Mar 19, 2002",108 minutes
PG-13,Romance,"Apr 12, 1991","Mar 19, 2002",108 minutes
NR,Documentary,"Jul 22, 1944","Nov 10, 1993",130 minutes
NR,Drama,"Jul 22, 1944","Nov 10, 1993",130 minutes
G,Art House,"Apr 29, 1988","Sep 17, 2002",95 minutes
G,International,"Apr 29, 1988","Sep 17, 2002",95 minutes
G,Documentary,"Apr 29, 1988","Sep 17, 2002",95 minutes
G,Drama,"Apr 29, 1988","Sep 17, 2002",95 minutes
G,Musical,"Apr 29, 1988","Sep 17, 2002",95 minutes
G,Performing Arts,"Apr 29, 1988","Sep 17, 2002",95 minutes
G,Special Interest,"Apr 29, 1988","Sep 17, 2002",95 minutes
PG,Comedy,"Jan 16, 2009","May 19, 2009",91 minutes
R,Art House,"Nov 8, 1981","Sep 11, 2001",98 minutes
R,International,"Nov 8, 1981","Sep 11, 2001",98 minutes
R,Comedy,"Nov 8, 1981","Sep 11, 2001",98 minutes
R,Drama,"Nov 8, 1981","Sep 11, 2001",98 minutes
R,Action,"Jun 24, 2005","Oct 18, 2005",92 minutes
R,Adventure,"Jun 24, 2005","Oct 18, 2005",92 minutes
R,Drama,"Jun 24, 2005","Oct 18, 2005",92 minutes
R,Horror,"Jun 24, 2005","Oct 18, 2005",92 minutes
R,Mystery,"Jun 24, 2005","Oct 18, 2005",92 minutes
R,Suspense,"Jun 24, 2005","Oct 18, 2005",92 minutes
PG-13,Comedy,"Dec 10, 2007","Apr 14, 2008",101 minutes
R,Art House,"Mar 7, 2003","Jul 15, 2003",103 minutes
R,International,"Mar 7, 2003","Jul 15, 2003",103 minutes
R,Drama,"Mar 7, 2003","Jul 15, 2003",103 minutes
NR,Art House,"Jan 1, 2003","Aug 17, 2004",92 minutes
NR,International,"Jan 1, 2003","Aug 17, 2004",92 minutes
NR,Drama,"Jan 1, 2003","Aug 17, 2004",92 minutes
PG,Science Fiction,"May 30, 2014","Nov 4, 2014",97 minutes
PG,Fantasy,"May 30, 2014","Nov 4, 2014",97 minutes
R,Drama,"Jun 29, 2018","Aug 28, 2018",102 minutes
PG-13,Comedy,"Dec 13, 2002","Jan 25, 2005",101 minutes
PG-13,Science Fiction,"Dec 13, 2002","Jan 25, 2005",101 minutes
PG-13,Fantasy,"Dec 13, 2002","Jan 25, 2005",101 minutes
R,Drama,"Oct 25, 2002","Mar 18, 2003",108 minutes
NR,Action,"Jan 1, 2000","May 17, 2005",104 minutes
NR,Adventure,"Jan 1, 2000","May 17, 2005",104 minutes
NR,Art House,"Jan 1, 2000","May 17, 2005",104 minutes
NR,International,"Jan 1, 2000","May 17, 2005",104 minutes
NR,Drama,"Jan 1, 2000","May 17, 2005",104 minutes
PG,Animation,"Aug 4, 2006","Dec 12, 2006",90 minutes
PG,Comedy,"Aug 4, 2006","Dec 12, 2006",90 minutes
PG,Kids,"Aug 4, 2006","Dec 12, 2006",90 minutes
PG,Family,"Aug 4, 2006","Dec 12, 2006",90 minutes
PG-13,Drama,"Nov 23, 2012","Mar 12, 2013",98 minutes
R,Action,"Feb 9, 1977","Oct 5, 1999",126 minutes
R,Adventure,"Feb 9, 1977","Oct 5, 1999",126 minutes
R,Art House,"Feb 9, 1977","Oct 5, 1999",126 minutes
R,International,"Feb 9, 1977","Oct 5, 1999",126 minutes
R,Drama,"Feb 9, 1977","Oct 5, 1999",126 minutes
R,Mystery,"Feb 9, 1977","Oct 5, 1999",126 minutes
R,Suspense,"Feb 9, 1977","Oct 5, 1999",126 minutes
NR,Drama,"Sep 16, 2002","Sep 7, 2004",91 minutes
NR,Mystery,"Sep 16, 2002","Sep 7, 2004",91 minutes
NR,Suspense,"Sep 16, 2002","Sep 7, 2004",91 minutes
NR,Action,"May 27, 1967","Aug 18, 1998",96 minutes
NR,Adventure,"May 27, 1967","Aug 18, 1998",96 minutes
NR,Classics,"May 27, 1967","Aug 18, 1998",96 minutes
NR,Western,"May 27, 1967","Aug 18, 1998",96 minutes
PG,Action,"Sep 25, 1974","Jul 15, 2003",126 minutes
PG,Adventure,"Sep 25, 1974","Jul 15, 2003",126 minutes
PG,Art House,"Sep 25, 1974","Jul 15, 2003",126 minutes
PG,International,"Sep 25, 1974","Jul 15, 2003",126 minutes
PG,Mystery,"Sep 25, 1974","Jul 15, 2003",126 minutes
PG,Suspense,"Sep 25, 1974","Jul 15, 2003",126 minutes
PG-13,Comedy,"Jul 26, 1985","Apr 2, 2002",95 minutes
NR,Action,"Jun 9, 1994","May 6, 1997",178 minutes
NR,Adventure,"Jun 9, 1994","May 6, 1997",178 minutes
NR,Art House,"Jun 9, 1994","May 6, 1997",178 minutes
NR,International,"Jun 9, 1994","May 6, 1997",178 minutes
NR,Classics,"Jun 9, 1994","May 6, 1997",178 minutes
NR,Drama,"Jun 9, 1994","May 6, 1997",178 minutes
PG,Action,"Mar 30, 2001","Sep 18, 2001",88 minutes
PG,Adventure,"Mar 30, 2001","Sep 18, 2001",88 minutes
PG,Comedy,"Mar 30, 2001","Sep 18, 2001",88 minutes
PG,Kids,"Mar 30, 2001","Sep 18, 2001",88 minutes
PG,Family,"Mar 30, 2001","Sep 18, 2001",88 minutes
PG,Mystery,"Mar 30, 2001","Sep 18, 2001",88 minutes
PG,Suspense,"Mar 30, 2001","Sep 18, 2001",88 minutes
PG-13,Comedy,"Jul 20, 2001","Nov 13, 2001",103 minutes
PG-13,Drama,"Jul 20, 2001","Nov 13, 2001",103 minutes
PG-13,Romance,"Jul 20, 2001","Nov 13, 2001",103 minutes
NR,Animation,"May 1, 2010","Mar 9, 2010",75 minutes
NR,Kids,"May 1, 2010","Mar 9, 2010",75 minutes
NR,Family,"May 1, 2010","Mar 9, 2010",75 minutes
PG,Action,"Jan 28, 1983","Feb 19, 2002",96 minutes
PG,Adventure,"Jan 28, 1983","Feb 19, 2002",96 minutes
PG,Comedy,"Jan 28, 1983","Feb 19, 2002",96 minutes
R,Drama,"Nov 8, 2002","Mar 18, 2003",111 minutes
PG-13,Drama,"Aug 1, 2014","Jan 6, 2015",138 minutes
R,Horror,"Nov 18, 1983","Sep 13, 2005",82 minutes
R,Science Fiction,"Nov 18, 1983","Sep 13, 2005",82 minutes
R,Fantasy,"Nov 18, 1983","Sep 13, 2005",82 minutes
NR,Art House,"May 21, 1999","Mar 26, 2002",175 minutes
NR,International,"May 21, 1999","Mar 26, 2002",175 minutes
NR,Comedy,"May 21, 1999","Mar 26, 2002",175 minutes
NR,Drama,"May 21, 1999","Mar 26, 2002",175 minutes
NR,Science Fiction,"May 21, 1999","Mar 26, 2002",175 minutes
NR,Fantasy,"May 21, 1999","Mar 26, 2002",175 minutes
NR,Art House,"Jul 11, 2001","Sep 25, 2007",89 minutes
NR,International,"Jul 11, 2001","Sep 25, 2007",89 minutes
NR,Drama,"Jul 11, 2001","Sep 25, 2007",89 minutes
PG-13,Drama,"Feb 20, 2004","Jul 13, 2004",110 minutes
R,Drama,"Jan 10, 1992","Aug 28, 2001",110 minutes
R,Mystery,"Jan 10, 1992","Aug 28, 2001",110 minutes
R,Suspense,"Jan 10, 1992","Aug 28, 2001",110 minutes
R,Drama,"Sep 19, 2003","Mar 2, 2004",119 minutes
R,Mystery,"Sep 19, 2003","Mar 2, 2004",119 minutes
R,Suspense,"Sep 19, 2003","Mar 2, 2004",119 minutes
PG-13,Comedy,"Dec 9, 2016","Apr 4, 2017",104 minutes
PG-13,Romance,"Dec 9, 2016","Apr 4, 2017",104 minutes
R,Comedy,"Jan 12, 2000","Jun 1, 2004",98 minutes
R,Art House,"Sep 2, 1971","Dec 4, 2001",95 minutes
R,International,"Sep 2, 1971","Dec 4, 2001",95 minutes
R,Classics,"Sep 2, 1971","Dec 4, 2001",95 minutes
R,Horror,"Sep 2, 1971","Dec 4, 2001",95 minutes
R,Mystery,"Sep 2, 1971","Dec 4, 2001",95 minutes
R,Suspense,"Sep 2, 1971","Dec 4, 2001",95 minutes
PG-13,Comedy,"Apr 21, 2006","Oct 3, 2006",108 minutes
PG-13,Drama,"Apr 21, 2006","Oct 3, 2006",108 minutes
R,Art House,"Oct 13, 1995","Mar 4, 2003",89 minutes
R,International,"Oct 13, 1995","Mar 4, 2003",89 minutes
R,Comedy,"Oct 13, 1995","Mar 4, 2003",89 minutes
PG,Comedy,"May 12, 2017","Sep 5, 2017",92 minutes
PG,Romance,"May 12, 2017","Sep 5, 2017",92 minutes
PG-13,Comedy,"Jan 30, 2004","Jun 29, 2004",92 minutes
PG-13,Drama,"Jan 30, 2004","Jun 29, 2004",92 minutes
PG-13,Mystery,"Jan 30, 2004","Jun 29, 2004",92 minutes
PG-13,Suspense,"Jan 30, 2004","Jun 29, 2004",92 minutes
PG,Action,"Jan 18, 2002","May 14, 2002",99 minutes
PG,Adventure,"Jan 18, 2002","May 14, 2002",99 minutes
PG,Comedy,"Jan 18, 2002","May 14, 2002",99 minutes
PG,Kids,"Jan 18, 2002","May 14, 2002",99 minutes
PG,Family,"Jan 18, 2002","May 14, 2002",99 minutes
PG,Action,"Oct 27, 2000","Mar 6, 2001",105 minutes
PG,Adventure,"Oct 27, 2000","Mar 6, 2001",105 minutes
PG,Comedy,"Oct 27, 2000","Mar 6, 2001",105 minutes
PG,Kids,"Oct 27, 2000","Mar 6, 2001",105 minutes
PG,Family,"Oct 27, 2000","Mar 6, 2001",105 minutes
NR,Action,"Aug 13, 2009","Nov 24, 2009",100 minutes
NR,Adventure,"Aug 13, 2009","Nov 24, 2009",100 minutes
NR,Art House,"Aug 13, 2009","Nov 24, 2009",100 minutes
NR,International,"Aug 13, 2009","Nov 24, 2009",100 minutes
NR,Drama,"Aug 13, 2009","Nov 24, 2009",100 minutes
NR,Classics,"Jul 18, 1959","Apr 4, 2006",149 minutes
NR,Drama,"Jul 18, 1959","Apr 4, 2006",149 minutes
G,Classics,"Jul 3, 1962","Mar 6, 2001",143 minutes
G,Drama,"Jul 3, 1962","Mar 6, 2001",143 minutes
G,Mystery,"Jul 3, 1962","Mar 6, 2001",143 minutes
G,Suspense,"Jul 3, 1962","Mar 6, 2001",143 minutes
NR,Comedy,"May 10, 2000","Mar 27, 2007",118 minutes
NR,Drama,"May 10, 2000","Mar 27, 2007",118 minutes
NR,Romance,"May 10, 2000","Mar 27, 2007",118 minutes
NR,Comedy,"Mar 14, 2008","Mar 9, 2010",102 minutes
NR,Drama,"Mar 14, 2008","Mar 9, 2010",102 minutes
NR,Art House,"Oct 20, 2000","Jan 1, 2005",88 minutes
NR,International,"Oct 20, 2000","Jan 1, 2005",88 minutes
NR,Drama,"Oct 20, 2000","Jan 1, 2005",88 minutes
NR,Art House,"Jan 28, 2005","Oct 25, 2005",108 minutes
NR,International,"Jan 28, 2005","Oct 25, 2005",108 minutes
NR,Documentary,"Jan 28, 2005","Oct 25, 2005",108 minutes
NR,Drama,"Jan 28, 2005","Oct 25, 2005",108 minutes
PG,Action,"Jun 1, 1995","Sep 10, 1996",94 minutes
PG,Adventure,"Jun 1, 1995","Sep 10, 1996",94 minutes
PG,Comedy,"Jun 1, 1995","Sep 10, 1996",94 minutes
PG,Drama,"Jun 1, 1995","Sep 10, 1996",94 minutes
PG,Kids,"Jun 1, 1995","Sep 10, 1996",94 minutes
PG,Family,"Jun 1, 1995","Sep 10, 1996",94 minutes
NR,Art House,"Jan 1, 1998","May 25, 1999",85 minutes
NR,International,"Jan 1, 1998","May 25, 1999",85 minutes
NR,Mystery,"Jan 1, 1998","May 25, 1999",85 minutes
NR,Suspense,"Jan 1, 1998","May 25, 1999",85 minutes
PG,Action,"Dec 23, 1951","Jul 9, 2004",105 minutes
PG,Adventure,"Dec 23, 1951","Jul 9, 2004",105 minutes
PG,Classics,"Dec 23, 1951","Jul 9, 2004",105 minutes
PG,Drama,"Dec 23, 1951","Jul 9, 2004",105 minutes
PG,Romance,"Dec 23, 1951","Jul 9, 2004",105 minutes
G,Classics,"Aug 14, 1952","Feb 20, 2001",129 minutes
G,Comedy,"Aug 14, 1952","Feb 20, 2001",129 minutes
G,Drama,"Aug 14, 1952","Feb 20, 2001",129 minutes
G,Romance,"Aug 14, 1952","Feb 20, 2001",129 minutes
NR,Classics,"Nov 26, 1943","Sep 25, 2007",99 minutes
NR,Comedy,"Nov 26, 1943","Sep 25, 2007",99 minutes
NR,Musical,"Nov 26, 1943","Sep 25, 2007",99 minutes
NR,Performing Arts,"Nov 26, 1943","Sep 25, 2007",99 minutes
NR,Romance,"Nov 26, 1943","Sep 25, 2007",99 minutes
PG,Action,"Sep 24, 1968","Jan 13, 2004",91 minutes
PG,Adventure,"Sep 24, 1968","Jan 13, 2004",91 minutes
PG,Classics,"Sep 24, 1968","Jan 13, 2004",91 minutes
PG,Drama,"Sep 24, 1968","Jan 13, 2004",91 minutes
PG,Horror,"Sep 24, 1968","Jan 13, 2004",91 minutes
PG,Mystery,"Sep 24, 1968","Jan 13, 2004",91 minutes
PG,Suspense,"Sep 24, 1968","Jan 13, 2004",91 minutes
PG,Science Fiction,"Sep 24, 1968","Jan 13, 2004",91 minutes
PG,Fantasy,"Sep 24, 1968","Jan 13, 2004",91 minutes
PG-13,Drama,"Jan 30, 2015","May 5, 2015",90 minutes
R,Art House,"Jan 1, 1988","Oct 19, 1999",93 minutes
R,International,"Jan 1, 1988","Oct 19, 1999",93 minutes
R,Horror,"Jan 1, 1988","Oct 19, 1999",93 minutes
R,Action,"Mar 5, 1999","Aug 31, 1999",105 minutes
R,Adventure,"Mar 5, 1999","Aug 31, 1999",105 minutes
R,Comedy,"Mar 5, 1999","Aug 31, 1999",105 minutes
R,Drama,"Mar 5, 1999","Aug 31, 1999",105 minutes
R,Mystery,"Mar 5, 1999","Aug 31, 1999",105 minutes
R,Suspense,"Mar 5, 1999","Aug 31, 1999",105 minutes
R,Action,"Apr 7, 2000","Oct 10, 2000",127 minutes
R,Adventure,"Apr 7, 2000","Oct 10, 2000",127 minutes
R,Drama,"Apr 7, 2000","Oct 10, 2000",127 minutes
R,Mystery,"Apr 7, 2000","Oct 10, 2000",127 minutes
R,Suspense,"Apr 7, 2000","Oct 10, 2000",127 minutes
R,Drama,"Jun 1, 1994","Mar 14, 1995",91 minutes
NR,Drama,"Aug 3, 2018","Dec 3, 2018",90 minutes
PG,Classics,"Sep 17, 1971","Jul 6, 2004",113 minutes
PG,Comedy,"Sep 17, 1971","Jul 6, 2004",113 minutes
PG,Drama,"Sep 17, 1971","Jul 6, 2004",113 minutes
PG-13,Comedy,"Oct 9, 2009","Feb 9, 2010",107 minutes
NR,Action,"Nov 9, 1965","Feb 7, 1991",110 minutes
NR,Adventure,"Nov 9, 1965","Feb 7, 1991",110 minutes
NR,Drama,"Nov 9, 1965","Feb 7, 1991",110 minutes
PG,Comedy,"Sep 15, 1995","Jun 3, 2003",94 minutes
PG,Drama,"Sep 15, 1995","Jun 3, 2003",94 minutes
NR,Art House,"Jan 1, 1994","May 16, 2006",96 minutes
NR,International,"Jan 1, 1994","May 16, 2006",96 minutes
NR,Drama,"Jan 1, 1994","May 16, 2006",96 minutes
NR,Special Interest,"Jan 1, 1994","May 16, 2006",96 minutes
R,Comedy,"Jun 1, 2007","Sep 25, 2007",129 minutes
R,Romance,"Jun 1, 2007","Sep 25, 2007",129 minutes
R,Horror,"Mar 11, 1981","Apr 27, 2004",85 minutes
R,Mystery,"Mar 11, 1981","Apr 27, 2004",85 minutes
R,Suspense,"Mar 11, 1981","Apr 27, 2004",85 minutes
PG,Animation,"Dec 18, 2015","Mar 15, 2016",86 minutes
PG,Comedy,"Dec 18, 2015","Mar 15, 2016",86 minutes
PG,Kids,"Dec 18, 2015","Mar 15, 2016",86 minutes
PG,Family,"Dec 18, 2015","Mar 15, 2016",86 minutes
NR,Classics,"Jan 1, 1967","Jan 6, 2004",109 minutes
NR,Comedy,"Jan 1, 1967","Jan 6, 2004",109 minutes
G,Art House,"Nov 13, 1967","Oct 5, 2004",107 minutes
G,International,"Nov 13, 1967","Oct 5, 2004",107 minutes
G,Comedy,"Nov 13, 1967","Oct 5, 2004",107 minutes
G,Horror,"Nov 13, 1967","Oct 5, 2004",107 minutes
R,Drama,"Mar 2, 2018","Mar 20, 2018",120 minutes
R,Mystery,"Mar 2, 2018","Mar 20, 2018",120 minutes
R,Suspense,"Mar 2, 2018","Mar 20, 2018",120 minutes
NR,Classics,"Jun 1, 1953","Sep 1, 2009",85 minutes
NR,Horror,"Jun 1, 1953","Sep 1, 2009",85 minutes
NR,Science Fiction,"Jun 1, 1953","Sep 1, 2009",85 minutes
NR,Fantasy,"Jun 1, 1953","Sep 1, 2009",85 minutes
R,Art House,"Mar 8, 1995","Jun 3, 2003",99 minutes
R,International,"Mar 8, 1995","Jun 3, 2003",99 minutes
R,Comedy,"Mar 8, 1995","Jun 3, 2003",99 minutes
R,Drama,"Mar 8, 1995","Jun 3, 2003",99 minutes
R,Gay,"Mar 8, 1995","Jun 3, 2003",99 minutes
R,Lesbian,"Mar 8, 1995","Jun 3, 2003",99 minutes
G,Drama,"Dec 1, 1958","Nov 3, 2009",81 minutes
G,Mystery,"Dec 1, 1958","Nov 3, 2009",81 minutes
G,Suspense,"Dec 1, 1958","Nov 3, 2009",81 minutes
PG-13,Comedy,"Dec 23, 1997","May 19, 1998",139 minutes
PG-13,Drama,"Dec 23, 1997","May 19, 1998",139 minutes
PG-13,Romance,"Dec 23, 1997","May 19, 1998",139 minutes
R,Comedy,"Feb 1, 2008","May 20, 2008",87 minutes
PG-13,Drama,"Nov 2, 1990","Aug 24, 2004",95 minutes
PG-13,Musical,"Nov 2, 1990","Aug 24, 2004",95 minutes
PG-13,Performing Arts,"Nov 2, 1990","Aug 24, 2004",95 minutes
PG,Drama,"Apr 9, 2010","Aug 10, 2010",110 minutes
PG,Kids,"Apr 9, 2010","Aug 10, 2010",110 minutes
PG,Family,"Apr 9, 2010","Aug 10, 2010",110 minutes
PG,Faith,"Apr 9, 2010","Aug 10, 2010",110 minutes
PG,Spirituality,"Apr 9, 2010","Aug 10, 2010",110 minutes
R,Drama,"Jun 9, 2017","Sep 12, 2017",91 minutes
R,Horror,"Jun 9, 2017","Sep 12, 2017",91 minutes
R,Drama,"Nov 11, 1992","Jun 4, 2002",105 minutes
R,Mystery,"Nov 11, 1992","Jun 4, 2002",105 minutes
R,Suspense,"Nov 11, 1992","Jun 4, 2002",105 minutes
PG,Action,"Oct 10, 1968","Jun 22, 1999",98 minutes
PG,Adventure,"Oct 10, 1968","Jun 22, 1999",98 minutes
PG,Science Fiction,"Oct 10, 1968","Jun 22, 1999",98 minutes
PG,Fantasy,"Oct 10, 1968","Jun 22, 1999",98 minutes
NR,Action,"Oct 12, 2001","Feb 22, 2005",94 minutes
NR,Adventure,"Oct 12, 2001","Feb 22, 2005",94 minutes
NR,Comedy,"Oct 12, 2001","Feb 22, 2005",94 minutes
NR,Musical,"Oct 12, 2001","Feb 22, 2005",94 minutes
NR,Performing Arts,"Oct 12, 2001","Feb 22, 2005",94 minutes
NR,Science Fiction,"Oct 12, 2001","Feb 22, 2005",94 minutes
NR,Fantasy,"Oct 12, 2001","Feb 22, 2005",94 minutes
NR,Western,"Oct 12, 2001","Feb 22, 2005",94 minutes
PG,Action,"Jan 1, 1984","May 17, 2005",93 minutes
PG,Adventure,"Jan 1, 1984","May 17, 2005",93 minutes
PG,Drama,"Jan 1, 1984","May 17, 2005",93 minutes
NR,Comedy,"May 28, 1999","Aug 22, 2000",96 minutes
NR,Romance,"May 28, 1999","Aug 22, 2000",96 minutes
R,Art House,"Apr 16, 1999","Oct 26, 2006",101 minutes
R,International,"Apr 16, 1999","Oct 26, 2006",101 minutes
R,Comedy,"Apr 16, 1999","Oct 26, 2006",101 minutes
R,Drama,"Apr 16, 1999","Oct 26, 2006",101 minutes
NR,Art House,"Sep 20, 1954","Jan 27, 2009",90 minutes
NR,International,"Sep 20, 1954","Jan 27, 2009",90 minutes
NR,Classics,"Sep 20, 1954","Jan 27, 2009",90 minutes
NR,Comedy,"Sep 20, 1954","Jan 27, 2009",90 minutes
NR,Drama,"Sep 20, 1954","Jan 27, 2009",90 minutes
NR,Romance,"Sep 20, 1954","Jan 27, 2009",90 minutes
R,Horror,"Jul 24, 1981","Aug 13, 2002",115 minutes
R,Mystery,"Jul 24, 1981","Aug 13, 2002",115 minutes
R,Suspense,"Jul 24, 1981","Aug 13, 2002",115 minutes
NR,Action,"Jan 1, 2000","Mar 20, 2012",114 minutes
NR,Adventure,"Jan 1, 2000","Mar 20, 2012",114 minutes
NR,Art House,"Jan 1, 2000","Mar 20, 2012",114 minutes
NR,International,"Jan 1, 2000","Mar 20, 2012",114 minutes
NR,Drama,"Jan 1, 2000","Mar 20, 2012",114 minutes
NR,Mystery,"Jan 1, 2000","Mar 20, 2012",114 minutes
NR,Suspense,"Jan 1, 2000","Mar 20, 2012",114 minutes
G,Action,"Jun 21, 2000","Nov 21, 2000",85 minutes
G,Adventure,"Jun 21, 2000","Nov 21, 2000",85 minutes
G,Animation,"Jun 21, 2000","Nov 21, 2000",85 minutes
G,Comedy,"Jun 21, 2000","Nov 21, 2000",85 minutes
G,Drama,"Jun 21, 2000","Nov 21, 2000",85 minutes
G,Kids,"Jun 21, 2000","Nov 21, 2000",85 minutes
G,Family,"Jun 21, 2000","Nov 21, 2000",85 minutes
NR,Classics,"Dec 18, 1960","Oct 12, 2004",91 minutes
NR,Comedy,"Dec 18, 1960","Oct 12, 2004",91 minutes
NR,Kids,"Dec 18, 1960","Oct 12, 2004",91 minutes
NR,Family,"Dec 18, 1960","Oct 12, 2004",91 minutes
NR,Romance,"Dec 18, 1960","Oct 12, 2004",91 minutes
R,Comedy,"Aug 7, 2002","Jan 7, 2003",93 minutes
R,Drama,"Aug 7, 2002","Jan 7, 2003",93 minutes
G,Action,"Aug 6, 1975","Nov 18, 1988",93 minutes
G,Adventure,"Aug 6, 1975","Nov 18, 1988",93 minutes
G,Comedy,"Aug 6, 1975","Nov 18, 1988",93 minutes
G,Kids,"Aug 6, 1975","Nov 18, 1988",93 minutes
G,Family,"Aug 6, 1975","Nov 18, 1988",93 minutes
G,Mystery,"Aug 6, 1975","Nov 18, 1988",93 minutes
G,Suspense,"Aug 6, 1975","Nov 18, 1988",93 minutes
G,Science Fiction,"Aug 6, 1975","Nov 18, 1988",93 minutes
G,Fantasy,"Aug 6, 1975","Nov 18, 1988",93 minutes
PG-13,Action,"Mar 9, 2012","Jun 5, 2012",118 minutes
